fecha,mse,rmse,mse_rf,rmse_rf,notas
11/08/24,5394.387732703905,73.44649571425383,2529.2817950000003,50.29196551140152,cambie n_estimators=100 incorpore random
11/08/24,5394.387732703905,73.44649571425383,2453.9465454507176,49.5373247708303,cambie n_estimators=200
11/08/24,5394.387732703905,73.44649571425383,2461.7879429895693,49.61640800168397,cambie n_estimators=300
11/08/24,5394.387732703905,73.44649571425383,2423.5342185880795,49.22940400399013,cambie n_estimators=400
11/08/24,5394.387732703905,73.44649571425383,2400.4472668368453,48.99435954104151,cambie n_estimators=500
11/08/24,5394.387732703905,73.44649571425383,2421.7605635071677,49.21138652290919,cambie n_estimators=600
11/08/24,5394.387732703905,73.44649571425383,2401.1453078495333,49.00148271072553,cambie n_estimators=700
11/08/24,5394.387732703905,73.44649571425383,2393.0828819173544,48.91914637355556,cambie n_estimators=800
11/08/24,5394.387732703905,73.44649571425383,2405.2536155018083,49.04338503306851,cambie n_estimators=900
11/08/24,5394.387732703905,73.44649571425383,2415.159246796404,49.144269724927284,cambie n_estimators=1000
11/08/24,5394.387732703905,73.44649571425383,2529.2817950000003,50.29196551140152
11/08/24,5394.387732703905,73.44649571425383,2529.2817950000003,50.29196551140152
11/08/24,5394.387732703905,73.44649571425383,2529.2817950000003,50.29196551140152
11/08/24,5394.387732703905,73.44649571425383,2529.2817950000003,50.29196551140152
11/08/24,5394.387732703905,73.44649571425383,2393.0828819173544,48.91914637355556
11/08/24,5394.387732703905,73.44649571425383,2393.0828819173544,48.91914637355556
12/08/24,4282.643226998974,65.44190726895857,2382.603611915973,48.81192079723941
13/08/24,4417.589275489443,66.46494772050485,2413.100861903951,49.12332299329873
14/08/24,5156.806080731758,71.81090502654703,2430.7742293208576,49.30288256604128
15/08/24,5156.806080731758,71.81090502654703,2430.7742293208576,49.30288256604128
15/08/24,4714.099555473107,68.65930057518142,2435.313149731478,49.348892082107355
16/08/24,5131.0518401678255,71.63136073095237,2322.301856619177,48.190267239549286
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
17/08/24,5663.476200777739,75.2560708566275,2269.1448116414053,47.63554147526199
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
18/08/24,5660.199477358387,75.23429721449112,2247.2158746835235,47.40480856077286
19/08/24,4947.343715524115,70.33735647239037,2261.581428890723,47.55608719071327
20/08/24,5407.062069007168,73.53272787682481,2197.091910114349,46.87314700459474
21/08/24,6509.715764225314,80.68280959550997,2021.6571105182752,44.96284144177584
22/08/24,6416.02488997908,80.10009294613259,2310.05401221506,48.06302125558754
23/08/24,7273.236019752351,85.2832692839126,2103.7676726953136,45.86684720683681
24/08/24,6973.070605968449,83.50491366361892,2129.9054201190975,46.15089836741098
25/08/24,6899.6286098117735,83.06400309286673,2108.5871187884636,45.91935451188816
26/08/24,6784.829102830218,82.37007407323499,2173.2330905964955,46.61794815944279
27/08/24,7295.74648401166,85.41514200662351,1893.938456841818,43.51940322249167
28/08/24,6808.480926018497,82.51351965598424,2133.9656781291287,46.19486636120001
29/08/24,6928.370733090072,83.23683519386157,2127.9436247356266,46.129639330214005
30/08/24,7608.272260197337,87.22541063358393,2110.2768821925506,45.93775007760557
31/08/24,6633.774237690789,81.4479848596071,1936.5420660554003,44.006159410421176
31/08/24,6633.774237690789,81.4479848596071,1936.5420660554003,44.006159410421176
31/08/24,6633.774237690789,81.4479848596071,1936.5420660554003,44.006159410421176
01/09/24,7720.926349350911,87.86880191143447,1880.2590095850892,43.36195347980865
02/09/24,5654.11024645431,75.1938178739071,1906.6004015124088,43.664635593491546
03/09/24,5654.11024645431,75.1938178739071,1906.6004015124088,43.664635593491546
03/09/24,5854.747341068661,76.51632074968491,1904.1407410332304,43.636461142411974
04/09/24,5854.747341068661,76.51632074968491,1904.1407410332304,43.636461142411974
04/09/24,5413.985141905047,73.57978759078506,2046.8602088130128,45.2422392108637
05/09/24,5525.666191901432,74.33482489319142,1997.2132102184048,44.690191431883626
06/09/24,6171.88683728436,78.56135715021959,1930.5260594387041,43.937752098152494
07/09/24,5773.1305307855355,75.98111956786065,1887.018561255884,43.43982690177165
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
08/09/24,6368.1241179335875,79.80052705298122,1913.2951101512947,43.74122895108567
09/09/24,6244.273338083424,79.02071461384935,1912.4508883993062,43.73157770306608
10/09/24,6038.502628398514,77.70780287975278,1859.5076815069474,43.12200924709965
